Computer_Idn,Manufacturer,Chipset,NumSlots,FRUGrpIndex,OPGrpIndex,MaxCPU,ProductName,MBVersion,SerialNum,BusSpeed,PCISlots,PCISlotsAvail
5017,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,225A,KBC Version 96.5B,PEVDF00WB9W0SK,1600,1,1
5035,Dell Inc.,NULL,NULL,NULL,NULL,2501,0PC4X0,A00,/3N89VZ1/CN12963422000A/,1600,0,0
5041,Razer,NULL,NULL,NULL,NULL,2901,Blade stealth,NULL,NULL,1867,0,0
5053,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0015UK,SDK0J40697 WIN,L1HF7BG00Z5,2400,0,0
5056,LENOVO,NULL,NULL,NULL,NULL,2808,20EQS4NF00,SDK0J40697 WIN,L1HF7370112,2133,0,0
5063,Microsoft Corporation,NULL,NULL,NULL,NULL,2200,Virtual Machine,Hyper-V UEFI Release v1.0,5748-4827-8983-6491-7880-7703-00,NULL,0,0
5065,Dell Inc.,NULL,NULL,NULL,NULL,2701,00D152,A06,/8BCZR72/CN1296367FA015/,2133,0,0
5079,Intel Corporation,NULL,NULL,NULL,NULL,2597,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
5082,Dell Inc.,NULL,NULL,NULL,NULL,2901,0M1YNP,A00,/8Z25RF2/CN129636CO0018/,2133,0,0
5086,Dell Inc.,NULL,NULL,NULL,NULL,3501,0K240Y,A02,/6VK5182/CN7220059P00AA/,2133,1,1
5089,Hewlett-Packard,NULL,NULL,NULL,NULL,2401,1991,KBC Version 15.59,PCFYP00WB8B0SN,1600,1,1
5091,Dell Inc.,NULL,NULL,NULL,NULL,2496,0T6HHJ,A00,/GHRGNC2/CN1296369F01ED/,2133,0,0
5102,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS6C51050,1867,0,0
5111,LENOVO,NULL,NULL,NULL,NULL,2904,20HHS0NU00,SDK0J40697 WIN,L1HF7B200AP,2400,0,0
5112,Dell Inc.,NULL,NULL,NULL,NULL,2496,0T6HHJ,A00,/782QKC2/CN1296367R1186/,2133,0,0
5123,Dell Inc.,NULL,NULL,NULL,NULL,2712,00D152,A01,/9NSZGC2/CN129635CP00C6/,2133,0,0
5125,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.55,PEVMN00WB9G00R,1600,1,1
5131,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB961CR,2133,0,0
5137,LENOVO,NULL,NULL,NULL,NULL,2808,20FB002LUS,SDK0J40705 WIN,W1KS69A11JL,1867,0,0
5141,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.55,PEVEA00WB9E4UJ,1600,1,1
5143,LENOVO,NULL,NULL,NULL,NULL,3701,102F,SDK0Q40081 WIN 3305664120583,NULL,2400,1,1
5145,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB960T3,2133,0,0
5146,Dell Inc.,NULL,NULL,NULL,NULL,2601,091TRH,A00,/7Z36M12/CN1296349A0029/,1600,0,0
5150,Intel Corporation,NULL,NULL,NULL,NULL,2200,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
5153,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB9409N,2133,0,0
5155,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.3C,PGDUF00WBAG1P1,2133,0,0
5158,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.3C,PGDUF00WBAG1P0,2133,0,0
5160,LENOVO,NULL,NULL,NULL,NULL,2601,2392AQU,Win8 Pro DPK TPG,1ZSF435S1SK,1600,0,0
5162,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.3C,PGDUF00WBAG1OU,2133,0,0
5167,Dell Inc.,NULL,NULL,NULL,NULL,3501,0K240Y,A02,/6VK4182/CN7220059P01CG/,2133,1,1
5170,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,22DA,KBC Version 92.14,PENEU00WB9H3QQ,1600,1,1
5172,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WBA021L,2133,0,0
5175,LENOVO,NULL,NULL,NULL,NULL,2904,20HH0015PB,SDK0J40697 WIN,L1HF78D003J,2400,0,0
5181,Dell Inc.,NULL,NULL,NULL,NULL,2301,0D8H72,A01,/5SC8P72/CN1296363T002E/,1600,0,0
5185,Dell Inc.,NULL,NULL,NULL,NULL,2701,07F3F4,A02,/8WC0M32/CN1296353E000B/,1600,0,0
5193,Dell Inc.,NULL,NULL,NULL,NULL,3501,0K240Y,A02,/6VL6182/CN7220059P00AM/,2133,1,1
5194,Dell Inc.,NULL,NULL,NULL,NULL,3501,0HHV7N,A00,/C5LGGB2/CN7220062Q01FI/,2133,1,1
5196,Intel Corporation,NULL,NULL,NULL,NULL,2200,440BX Desktop Reference Platform,NULL,NULL,NULL,4,1
5197,Intel Corporation,NULL,NULL,NULL,NULL,2200,440BX Desktop Reference Platform,NULL,NULL,NULL,4,1
5200,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WBA02B5,2133,0,0
5203,Dell Inc.,NULL,NULL,NULL,NULL,2701,06YF8N,A00,/GKP8S72/CN1296365D00CF/,2133,0,0
5205,Intel Corporation,NULL,NULL,NULL,NULL,2597,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
5207,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,22DA,KBC Version 92.17,PENEU00WB9H3WU,1600,1,1
5211,Hewlett-Packard,NULL,NULL,NULL,NULL,2128,0AECh,NULL,2UA00906J4,1333,1,1
5213,LENOVO,NULL,NULL,NULL,NULL,2904,20HGS1SF1E,SDK0J40697 WIN,L2HF75R00KH,2133,0,0
5216,Intel Corporation,NULL,NULL,NULL,NULL,2300,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
5226,Dell Inc.,NULL,NULL,NULL,NULL,2295,0V8RX3,A01,/CBR9H72/CN1296361D0599/,1600,0,0
5227,Dell Inc.,NULL,NULL,NULL,NULL,2701,06YF8N,A00,/96B8S72/CN1296365D00BC/,2133,0,0
5232,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A00,/BHPR262/CN1296359U082A/,1600,0,0
5234,HP,NULL,NULL,NULL,NULL,2400,8079,KBC Version 85.76,PFKZT00WB269AO,2133,1,1
5236,LENOVO,NULL,NULL,NULL,NULL,2808,20HH001QUK,SDK0J40697 WIN,L1HF7C3004K,2400,0,0
5242,LENOVO,NULL,NULL,NULL,NULL,2904,20HD000EUK,SDK0J40697 WIN,L1HF73A00AE,2133,0,0
5244,Intel Corporation,NULL,NULL,NULL,NULL,2200,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
5249,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A01,/HDYWDC2/CN1296365M007F/,1600,0,0
5255,LENOVO,NULL,NULL,NULL,NULL,2594,20BS0031US,SDK0E50510 WIN,W1KS58M13V3,1600,0,0
5258,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,2216,KBC Version 96.5B,PEVEC00WB102BS,1600,1,1
5262,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WBA02AD,2133,0,0
5269,LENOVO,NULL,NULL,NULL,NULL,2794,20EF000LUS,SDK0E50510 WIN,W1KS5CA11JT,1600,0,0
5272,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,2216,KBC Version 96.56,PEVEC00WB9N0UD,1600,1,1
5276,LENOVO,NULL,NULL,NULL,NULL,1992,20L80010SG,SDK0J40697 WIN,L1HF7CL0015,2400,0,0
5277,Intel Corporation,NULL,NULL,NULL,NULL,2261,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
5279,Intel Corporation,NULL,NULL,NULL,NULL,2300,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
5281,Intel Corporation,NULL,NULL,NULL,NULL,2594,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
5284,LENOVO,NULL,NULL,NULL,NULL,2808,20FB002LUS,SDK0J40705 WIN,W1KS68J10E4,1867,0,0
5285,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS63P10GV,1867,0,0
5291,HP,NULL,NULL,NULL,NULL,2592,80D4,KBC Version 11.73,PFPLFR2WV67N49,2133,1,1
5292,Dell Inc.,NULL,NULL,NULL,NULL,2712,00D283,A00,/1QBTK72/CN12963697001C/,2133,0,0
5297,Hewlett-Packard,NULL,NULL,NULL,NULL,3401,1494,NULL,MXL2071VH8,1333,3,3
5300,Dell Inc.,NULL,NULL,NULL,NULL,2801,0T6HHJ,A00,/4S0ZFC2/CN12963666094A/,2133,0,0
5301,"Micro-Star International Co., Ltd.",NULL,NULL,NULL,NULL,2801,MS-16K2,REV:1.0,BSS-0123456789,2400,0,0
5306,LENOVO,NULL,NULL,NULL,NULL,2496,20FAS1P302,SDK0J40685 WIN,L1HF6640710,2133,0,0
5315,Dell Inc.,NULL,NULL,NULL,NULL,2701,0KRMDW,A00,/6JL9T32/CN129635710010/,1600,0,0
5316,HP,NULL,NULL,NULL,NULL,2400,807C,KBC Version 85.61,PFLBH00WB340MQ,2133,1,1
5318,LENOVO,NULL,NULL,NULL,NULL,2904,20HR002MUK,SDK0J40697 WIN,L3HF7CL031B,1867,0,0
5328,HP,NULL,NULL,NULL,NULL,2808,8079,KBC Version 85.76,PFLAA00WB315D7,2133,1,1
5329,Dell Inc.,NULL,NULL,NULL,NULL,3501,0K240Y,A03,/7M9S282/CN722005BK01AO/,2133,1,1
5334,Microsoft Corporation,NULL,NULL,NULL,NULL,2200,Virtual Machine,Hyper-V UEFI Release v1.0,8460-0802-6618-2162-7167-9370-59,NULL,0,0
5335,Microsoft Corporation,NULL,NULL,NULL,NULL,2500,Virtual Machine,Hyper-V UEFI Release v1.0,8460-0802-6618-2162-7167-9370-59,NULL,0,0
5338,Dell Inc.,NULL,NULL,NULL,NULL,2712,06YF8N,A00,/2K2CGC2/CN129636690062/,2133,0,0
5339,LENOVO,NULL,NULL,NULL,NULL,2601,20BS0031US,SDK0E50510 WIN,W1KS5B110Y6,1600,0,0
5340,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WBA024Q,2133,0,0
5345,LENOVO,NULL,NULL,NULL,NULL,2712,20EN0016US,0B98417 WIN,L1HF73A00G5,2133,0,0
5352,Microsoft Corporation,NULL,NULL,NULL,NULL,2808,Surface Book,NULL,A84596313122608A,1867,0,0
5357,Microsoft Corporation,NULL,NULL,NULL,NULL,2808,Surface Book,NULL,A29033311168549A,1867,0,0
5358,Dell Inc.,NULL,NULL,NULL,NULL,2295,0JPRM5,A00,/4TMS562/CN129635B4008B/,1600,0,0
5365,LENOVO,NULL,NULL,NULL,NULL,2592,20FL000KUS,SDK0J40705 WIN,W2KS69P11R6,1600,0,0
5377,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.5B,PEVDQ00WB1504K,1600,1,1
5381,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB961AE,2133,0,0
5383,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,22DA,KBC Version 92.14,PENEU00WB8I0EF,1600,1,1
5388,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.3F,PGDVL00WBAA01C,2133,0,0
5393,Apple Inc.,NULL,NULL,NULL,NULL,2801,Mac-551B86E5744E2388,"MacBookPro14,3",C02732500R8J1J71M,2133,0,0
5395,LENOVO,NULL,NULL,NULL,NULL,4008,SKYBAY,SDK0J40709 WIN 3259598730337,NULL,2133,0,0
5397,LENOVO,NULL,NULL,NULL,NULL,2904,20HGS21U0W,SDK0J40675 WIN,L3HF83E04MV,2133,0,0
5403,HP,NULL,NULL,NULL,NULL,2808,826B,KBC Version 47.69,PGMRHH21WAACX2,2400,0,0
5408,LENOVO,NULL,NULL,NULL,NULL,2904,20HCA00QUS,SDK0J40697 WIN,W1KS75L109B,2133,0,0
5420,Intel Corporation,NULL,NULL,NULL,NULL,2200,440BX Desktop Reference Platform,NULL,NULL,NULL,4,1
5427,Hewlett-Packard,NULL,NULL,NULL,NULL,2301,158B,1.01,2UA32211QJ,1778,1,1
5435,Hewlett-Packard,NULL,NULL,NULL,NULL,3301,1495,NULL,MXL20917LV,1333,1,1
5437,LENOVO,NULL,NULL,NULL,NULL,2101,20AC000EUS,0B98401 Pro,1ZSFS3AS1PE,1600,0,0
5442,HP,NULL,NULL,NULL,NULL,2808,80D4,KBC Version 11.73,PFPLHI21V26IIA,2133,1,1
5446,Intel Corporation,NULL,NULL,NULL,NULL,2200,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
5448,Dell Inc.,NULL,NULL,NULL,NULL,2701,0HF9PT,A00,/G9FCS32/CN1296356C0088/,1600,0,0
5449,Dell Inc.,NULL,NULL,NULL,NULL,2701,06YF8N,A00,/2NXVFC2/CN129636650019/,2133,0,0
5454,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A00,/JQMLV32/CN1296357H10DD/,1600,0,0
5456,Dell Inc.,NULL,NULL,NULL,NULL,2801,0FVDR2,A00,/CQ5DWZ1/CN129634340053/,1600,0,0
5458,LENOVO,NULL,NULL,NULL,NULL,2808,20ENS0JY00,SDK0J40697 WIN,L1HF68500E0,2133,0,0
5461,HP,NULL,NULL,NULL,NULL,2592,8079,KBC Version 85.77,PFKZV00WB65438,2133,1,1
5462,Dell Inc.,NULL,NULL,NULL,NULL,2808,0T6HHJ,A00,/HQ0DR72/CN1296364U08F5/,2133,0,0
5464,Dell Inc.,NULL,NULL,NULL,NULL,2594,0D99Y3,A00,/JHCTT32/CN12963572001F/,1600,0,0
5470,LENOVO,NULL,NULL,NULL,NULL,2592,20EN0013US,SDK0J40705 WIN,L1HF66H0003,2133,0,0
5471,LENOVO,NULL,NULL,NULL,NULL,2904,20HR006SUS,SDK0J40697 WIN,L3HF81G0008,1867,0,0
5473,HP,NULL,NULL,NULL,NULL,2808,8079,KBC Version 85.77,PFLAA00WB552WN,2133,1,1
5481,HP,NULL,NULL,NULL,NULL,2808,826B,KBC Version 47.69,PGMRHH21TA90J7,2400,0,0
5482,HP,NULL,NULL,NULL,NULL,2808,826B,KBC Version 47.67,PGMRHH21WAACX3,2400,0,0
5493,LENOVO,NULL,NULL,NULL,NULL,2808,20EQS4NF00,SDK0J40697 WIN,L1HF6BP00J1,2133,0,0
5495,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,0B98417 PRO,L3HF74H00V9,1867,0,0
5498,LENOVO,NULL,NULL,NULL,NULL,2794,20BG0044UK,SDK0E50510 WIN,W1KS4B511BJ,1600,0,0
5499,Dell Inc.,NULL,NULL,NULL,NULL,2808,0VNKRJ,A00,/2MLJJ72/CN1296361U009B/,2133,0,0
5502,Microsoft Corporation,NULL,NULL,NULL,NULL,2808,Surface Book,NULL,A84605080005705A,1867,0,0
5504,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.41,PGDUF00WB740JF,2133,0,0
5513,LENOVO,NULL,NULL,NULL,NULL,2808,20FB002LUS,SDK0J40705 WIN,W1KS73G10E7,1867,0,0
5515,HP,NULL,NULL,NULL,NULL,2808,8079,KBC Version 85.74,PFLAA00WB5535R,2133,1,1
5519,LENOVO,NULL,NULL,NULL,NULL,2794,20EF000LUS,SDK0E50510 WIN,W1KS5CA12G0,1600,0,0
5521,Dell Inc.,NULL,NULL,NULL,NULL,3492,0K240Y,A02,/2XZPL82/CN7220058400PC/,2133,1,1
5522,LENOVO,NULL,NULL,NULL,NULL,2904,20HR002MUK,SDK0J40697 WIN,L3HF7CG00AE,1867,0,0
5525,HP,NULL,NULL,NULL,NULL,2592,8079,KBC Version 85.77,PDYAB00WB310D4,2133,1,1
5526,Intel Corporation,NULL,NULL,NULL,NULL,3698,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
5527,LENOVO,NULL,NULL,NULL,NULL,2694,20BG001BUK,0B98401 Pro,W1KS42R11JR,1600,0,0
5533,Dell Inc.,NULL,NULL,NULL,NULL,2901,0M1YNP,A00,/68Y8HC2/CN1296366N0036/,2133,0,0
5535,Intel Corporation,NULL,NULL,NULL,NULL,2926,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
5537,LENOVO,NULL,NULL,NULL,NULL,2794,20EF000MUS,SDK0E50510 WIN,W1KS53F108Z,1600,0,0
5541,HP,NULL,NULL,NULL,NULL,2592,8079,KBC Version 85.74,PFKZV00WB480AY,2133,1,1
5542,HP,NULL,NULL,NULL,NULL,2592,8079,KBC Version 85.77,PFKZV00WB870DI,2133,1,1
5544,LENOVO,NULL,NULL,NULL,NULL,2601,20BS0031US,SDK0E50510 WIN,W1KS52A11RD,1600,0,0
5546,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,22DA,KBC Version 92.12,PENEU00WB8F1VO,1600,1,1
5548,LENOVO,NULL,NULL,NULL,NULL,2808,20FB002LUS,SDK0J40705 WIN,W1KS6C710R9,1867,0,0
5550,LENOVO,NULL,NULL,NULL,NULL,2904,20HDCTO1WW,SDK0J40697 WIN,L2HF83R019A,2133,0,0
5551,Dell Inc.,NULL,NULL,NULL,NULL,2801,0VNKRJ,A02,/D1Y8Q72/CN1296364D03B6/,2133,0,0
5555,LENOVO,NULL,NULL,NULL,NULL,2808,20FB002LUS,SDK0J40705 WIN,W1KS6C7115Z,1867,0,0
5556,LENOVO,NULL,NULL,NULL,NULL,2794,20EF000LUS,SDK0E50510 WIN,W1KS63EFT0E,1600,0,0
5560,Dell Inc.,NULL,NULL,NULL,NULL,2701,0PXPYJ,A00,/4B7HH72/CN1296361D0055/,1600,0,0
5561,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,2216,KBC Version 96.5B,PEVEC00WB8P0LX,1600,1,1
5562,LENOVO,NULL,NULL,NULL,NULL,2494,20BG0045UK,SDK0E50510 WIN,W1KS48T1154,1600,0,0
5564,Microsoft Corporation,NULL,NULL,NULL,NULL,2808,Surface Book,NULL,A84593300861724A,1867,0,0
5568,Hewlett-Packard,NULL,NULL,NULL,NULL,2101,2129,1.01,NULL,2400,0,0
5569,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.55,PEVDQ00WB9D0EI,1600,1,1
5573,Dell Inc.,NULL,NULL,NULL,NULL,2601,0725FP,A00,/F6DYH12/CN12963482008F/,1600,0,0
5574,Dell Inc.,NULL,NULL,NULL,NULL,2901,0725FP,A00,/H1L0F12/CN1296345R003B/,1600,0,0
5576,Dell Inc.,NULL,NULL,NULL,NULL,2701,0HF9PT,A00,/G9Y4Z52/CN1296358E0030/,1600,0,0
5588,Dell Inc.,NULL,NULL,NULL,NULL,3001,0PXPYJ,A00,/14SW662/CN129635BH003D/,1600,0,0
5591,Dell Inc.,NULL,NULL,NULL,NULL,3001,0PXPYJ,A00,/D2GSS32/CN1296356I00DA/,1600,0,0
5592,Hewlett-Packard,NULL,NULL,NULL,NULL,2101,2129,1.01,NULL,2400,0,0
5593,LENOVO,NULL,NULL,NULL,NULL,2594,20BS0031US,SDK0E50510 WIN,W1KS63C139H,1600,0,0
5594,Hewlett-Packard,NULL,NULL,NULL,NULL,2701,22DA,KBC Version 92.17,PENEV00WB9H09R,1600,1,1
5595,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB960H0,2133,0,0
5597,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.5B,PEVDQ00WB9D0E7,1600,1,1
5603,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.54,PEVDQ00WB8Z01V,1600,1,1
5609,Hewlett-Packard,NULL,NULL,NULL,NULL,2401,2216,KBC Version 96.55,PEVEB00WB9G119,1600,1,1
5611,Intel Corporation,NULL,NULL,NULL,NULL,3392,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
5613,LENOVO,NULL,NULL,NULL,NULL,2904,20HR006SUS,SDK0J40697 WIN,L3HF83201AA,1867,0,0
5616,Intel Corporation,NULL,NULL,NULL,NULL,2200,440BX Desktop Reference Platform,NULL,NULL,NULL,4,2
5622,Dell Inc.,NULL,NULL,NULL,NULL,2701,06YF8N,A00,/14C4M72/CN1296362P0178/,2133,0,0
5635,LENOVO,NULL,NULL,NULL,NULL,2808,20HH0014UK,SDK0J40697 WIN,L1HF75L00KZ,2133,0,0
5637,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.56,PEVMN00WB9U7PN,1600,1,1
5638,LENOVO,NULL,NULL,NULL,NULL,2904,20HHCTO1WW,SDK0J40697 WIN,L1HF83400B9,2400,0,0
5644,Dell Inc.,NULL,NULL,NULL,NULL,2801,0FVDR2,A00,/69LBG12/CN1296346S0037/,1600,0,0
5647,Dell Inc.,NULL,NULL,NULL,NULL,3501,0K240Y,A03,/7M9N282/CN722005BK005U/,2133,1,1
5649,Dell Inc.,NULL,NULL,NULL,NULL,2496,0T6HHJ,A00,/BD12NC2/CN129636910446/,2133,0,0
5650,LENOVO,NULL,NULL,NULL,NULL,2592,20FB003TUK,SDK0J40705 WIN,W1KS6AH10RV,1867,0,0
5651,Dell Inc.,NULL,NULL,NULL,NULL,2295,0V8RX3,A00,/9XL1362/CN1296359U0557/,1600,0,0
5655,LENOVO,NULL,NULL,NULL,NULL,2594,20BE004EUS,0B98401 WIN,W1KS48G1120,1600,0,0
5660,Dell Inc.,NULL,NULL,NULL,NULL,2808,0T6HHJ,A00,/C8WNDC2/CN1296365G0A04/,2133,0,0
5662,Hewlett-Packard,NULL,NULL,NULL,NULL,2701,198F,KBC Version 15.59,PDXVU00WB8F1AT,1600,1,1
5665,LENOVO,NULL,NULL,NULL,NULL,2904,20HR002MUK,SDK0J40697 WIN,L3HF7CL03TM,1867,0,0
5668,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.3F,PGDUF00WB9629U,2133,0,0
5670,Hewlett-Packard,NULL,NULL,NULL,NULL,2201,2216,KBC Version 96.54,PEVDQ00WB8Y1D2,1600,1,1
5672,Dell Inc.,NULL,NULL,NULL,NULL,3401,0GXM1W,A02,/CVFN9X1/CN722002C700YP/,1600,0,0
5674,Dell Inc.,NULL,NULL,NULL,NULL,2301,0V8RX3,A00,/HDW2362/CN1296359U01CF/,1600,0,0
5679,LENOVO,NULL,NULL,NULL,NULL,2808,20HH0011US,SDK0J40697 WIN,L1HF76B00GX,2400,0,0
5686,HP,NULL,NULL,NULL,NULL,2808,8079,KBC Version 85.74,PEJHA00WB3734T,2133,1,1
5689,Hewlett-Packard,NULL,NULL,NULL,NULL,3601,158A,0.00,2UA4091KP8,1600,1,1
5691,LENOVO,NULL,NULL,NULL,NULL,2904,20HR002MUK,SDK0J40697 WIN,L3HF7CL019J,1867,0,0
5692,LENOVO,NULL,NULL,NULL,NULL,2301,20A70025UK,SDK0E50510 Pro,W1KS44E118F,1600,0,0
5694,LENOVO,NULL,NULL,NULL,NULL,2808,20FQ002YUS,SDK0J40697 WIN,W1KS76N10JW,1867,0,0
5697,HP,NULL,NULL,NULL,NULL,2904,828C,KBC Version 45.39,PGDUF00WB9614N,2133,0,0
5701,Hewlett-Packard,NULL,NULL,NULL,NULL,2501,2253,KBC Version 03.10,PENNRI21T8GR4Q,1600,1,1
5705,Dell Inc.,NULL,NULL,NULL,NULL,2801,0T6HHJ,A00,/3KK8QC2/CN1296368O04E8/,2133,0,0
5710,LENOVO,NULL,NULL,NULL,NULL,2904,20HJS05P0D,SDK0J40675 WIN,L1HF7B600B0,2400,0,0
5713,Dell Inc.,NULL,NULL,NULL,NULL,2712,0GMHGH,A00,/JPZMMC2/CN1296368H000A/,2133,0,0
5717,LENOVO,NULL,NULL,NULL,NULL,2712,20EN001EUS,SDK0J40705 WIN,L1HF68A00G9,2133,0,0
5718,LENOVO,NULL,NULL,NULL,NULL,2701,243852U,Win8 Pro DPK TPG,1ZSF53672BT,1600,0,0
5721,Hewlett-Packard,NULL,NULL,NULL,NULL,2701,22DA,KBC Version 92.12,PENEV00WB8C0F1,1600,1,1
5724,HP,NULL,NULL,NULL,NULL,1512,8170,KBC Version 29.70,PFRUV00WB2807M,1867,1,1
5725,Microsoft Corporation,NULL,NULL,NULL,NULL,2808,Surface Book,NULL,A84606041083703A,1867,0,0
5726,Dell Computer Corporation,NULL,NULL,NULL,NULL,2992,0T7971,A04,..CN1374059700PE.,400,1,1
5727,LENOVO,NULL,NULL,NULL,NULL,2601,20BS0031US,SDK0E50510 WIN,W1KS58F11CA,1600,0,0
5728,Dell Inc.,NULL,NULL,NULL,NULL,2295,0D8H72,A00,/F1F5Z52/CN1296358D04D6/,1600,0,0
5729,LENOVO,NULL,NULL,NULL,NULL,2904,20HR006SUS,SDK0J40697 WIN,L3HF7CD006K,1867,0,0
5730,Dell Inc.,NULL,NULL,NULL,NULL,2701,0N8J4R,A01,/3LXDNC2/CN1296369G0028/,2133,0,0
5732,LENOVO,NULL,NULL,NULL,NULL,2904,20HR000FUS,SDK0J40697 WIN,L3HF77M00DH,1867,0,0
5734,Dell Inc.,NULL,NULL,NULL,NULL,2701,0KRMDW,A00,/9FR9T32/CN1296357100E6/,1600,0,0
5735,Dell Inc.,NULL,NULL,NULL,NULL,2701,04F8XM,A00,/4FD0R32/CN1296355J013F/,1600,0,0
5736,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,22DA,KBC Version 92.12,PENEU00WD7P2HC,1600,1,1
5738,LENOVO,NULL,NULL,NULL,NULL,2893,20BGCTO1WW,SDK0E50510 WIN,W1KS4CJ1022,1600,0,0
5739,LENOVO,NULL,NULL,NULL,NULL,2400,20F5S5JB04,SDK0J40675 WIN,L1HF6B701VX,2133,0,0
5744,LENOVO,NULL,NULL,NULL,NULL,2808,20ENS1D200,SDK0J40705 WIN,L1HF74N00B3,2133,0,0
5750,Dell Inc.,NULL,NULL,NULL,NULL,2701,0N8J4R,A01,/8L4FFC2/CN1296365T0051/,2400,0,0
5752,LENOVO,NULL,NULL,NULL,NULL,2808,20FB005WUS,SDK0J40705 WIN,W1KS66E10JD,1867,0,0
5754,"Micro-Star International Co., Ltd.",NULL,NULL,NULL,NULL,2801,MS-16K2,REV:1.0,BSS-0123456789,2400,0,0
5758,Dell Inc.,NULL,NULL,NULL,NULL,2295,NULL,NULL,/GYCDZ52/              /,1600,0,0
5759,Hewlett-Packard,NULL,NULL,NULL,NULL,2900,1632,NULL,CNG1377D90,1333,0,0
5762,LENOVO,NULL,NULL,NULL,NULL,2501,20ANCTO1WW,SDK0E50510 WIN,L1HF48X02HD,1600,0,0
5763,LENOVO,NULL,NULL,NULL,NULL,2893,20EF0020UK,SDK0J40705 WIN,W1KS5B510R5,1600,0,0
5764,Dell Inc.,NULL,NULL,NULL,NULL,2712,00D283,A00,/FP66S72/CN1296365C0033/,2133,0,0
5765,Hewlett-Packard,NULL,NULL,NULL,NULL,2601,2216,KBC Version 96.58,PEVEC00WB8Z11R,1600,1,1
5769,Dell Inc.,NULL,NULL,NULL,NULL,2701,00D283,A00,/5RHZR72/CN1296365C004F/,2133,0,0
5771,LENOVO,NULL,NULL,NULL,NULL,2904,20HR002MUK,SDK0J40697 WIN,L3HF7CL024Z,1867,0,0
5782,HP,NULL,NULL,NULL,NULL,2904,826B,KBC Version 47.39,PGMRDF31V77NYQ,2400,0,0
5784,LENOVO,NULL,NULL,NULL,NULL,2808,20HH001QUK,SDK0J40697 WIN,L1HF7BW02BZ,2400,0,0
5792,Microsoft Corporation,NULL,NULL,NULL,NULL,2808,Surface Book,NULL,A84597330984609A,1867,0,0
