Computer_Idn,AssetTag,ServiceTag,ExpressServiceCode,SerialNum,Model,ModelNum,Manufacturer,ChassisType,SalesOrderNumber,ManufactureDate,SystemVersion,HasBattery,CmmGuid,CmmSnmpPort,CmmSlimPort,CmmLocation,IPMIVersion,BMCFirmwareVersion,SDRVersion,SDRFile,SDRPackage,SDRTimeStamp,AMTVersion,ChassisName,BoardName,BackplaneVersion,ESMVersion,OpenManageSupport,OpenManageSupportedComponenets,OpenManageAdministratorVersion,AgentlessInstall,FirmwareVersion,PlatformVersion,BootMode,SupportEndDate,WillAutoRenew,ModelNumber
4031,NULL,2FWTXZ1,5315702077,2FWTXZ1,Latitude E7240,NULL,Dell Inc.,LapTop,NULL,NULL,00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7240,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4032,NULL,5ZN3262,13039001786,5ZN3262,Latitude E7450,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7450,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4034,NULL,18N1M72,2699218334,18N1M72,Precision 5510,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Precision 5510,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4035,NULL,9S3LL72,21290140046,9S3LL72,Precision 5510,NULL,Dell Inc.,LapTop,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Precision 5510,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4037,NULL,9862M72,20084970206,9862M72,Precision 5510,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Precision 5510,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4038,NULL,HHQ3N72,38077064750,HHQ3N72,Latitude E7470,NULL,Dell Inc.,LapTop,NULL,NULL,A01,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7470,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4045,NULL,5X84PC2,12892951874,5X84PC2,Latitude E7470,NULL,Dell Inc.,LapTop,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7470,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4046,NULL,6M6KL72,14401988174,6M6KL72,Latitude E7470,NULL,Dell Inc.,LapTop,NULL,NULL,A02,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7470,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4049,NULL,FC1NM12,33380110406,FC1NM12,Latitude E7240,NULL,Dell Inc.,LapTop,NULL,NULL,00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7240,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4050,NULL,J1KZ262,41454558650,J1KZ262,Latitude E6540,NULL,Dell Inc.,LapTop,NULL,NULL,00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E6540,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4052,NULL,BTHZR72,25728346478,BTHZR72,Precision 3510,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Precision 3510,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4053,NULL,16TML72,2589342158,16TML72,Latitude E7270,NULL,Dell Inc.,LapTop,NULL,NULL,A01,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7270,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4054,NULL,24B8S72,4614314942,24B8S72,Latitude E5570,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E5570,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4056,NULL,3673S72,6905077886,3673S72,Latitude E7470,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7470,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4057,NULL,7L66S72,16517660222,7L66S72,Precision 3510,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Precision 3510,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4060,NULL,55BKRC2,11205686882,55BKRC2,Precision 3510,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Precision 3510,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4061,NULL,FPL4R72,34198883246,FPL4R72,Latitude E7270,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7270,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4062,NULL,9FLTN72,20534688686,9FLTN72,Latitude E7470,NULL,Dell Inc.,LapTop,NULL,NULL,A02,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7470,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4066,NULL,JHTHQ72,42436325342,JHTHQ72,Latitude E7470,NULL,Dell Inc.,LapTop,NULL,NULL,A02,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7470,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4067,NULL,BKKXNC2,25189091426,BKKXNC2,Latitude E7470,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7470,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4071,NULL,91J2262,19683516026,91J2262,Latitude E7250,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7250,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4073,NULL,78DQD72,15744270926,78DQD72,Latitude E7250,NULL,Dell Inc.,LapTop,NULL,NULL,A01,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7250,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4074,NULL,FGPR262,33662446778,FGPR262,Latitude E7450,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7450,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4080,NULL,R90GVRU0,2135451827880,R90GVRU0,20BS0031US,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 3rd,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20BS0031US,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4081,NULL,NULL,NULL,C02V7263HTDD,MacBook Pro,NULL,Apple Computer Inc.,"MacBookPro14,3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4082,NULL,FJP8S72,33842992574,FJP8S72,Latitude E5570,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E5570,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4086,NULL,FZVR262,34821381818,FZVR262,Latitude E7450,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7450,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4087,NULL,6MMLV32,14428921502,6MMLV32,Latitude E7450,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7450,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4089,5cg7052nhx,5CG7052NHX,542922174855285,5cg7052nhx,HP EliteBook 840 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 85.77,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4104,NULL,VMware-42 2e bc 1d ec 68 8d 63-ff 31 5b 4c e0 c3 39 dd,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 2e bc 1d ec 68 8d 63-ff 31 5b 4c e0 c3 39 dd,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4108,NULL,PF0T4DKQ,1991804750522,PF0T4DKQ,20HR002MUK,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 5th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HR002MUK,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4110,NULL,NULL,NULL,C02VC0QKHTDD,MacBook Pro,NULL,Apple Computer Inc.,"MacBookPro14,3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4111,NULL,CND7252KMM,1284639108952558,CND7252KMM,HP ZBook Studio G4,NULL,HP,Notebook,NULL,NULL,KBC Version 47.39,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP ZBook Studio G4,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4112,NULL,CND7346C00,1284639167914560,CND7346C00,HP ZBook Studio G4,NULL,HP,Notebook,NULL,NULL,KBC Version 47.69,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP ZBook Studio G4,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4113,NULL,NULL,NULL,NULL,SM-T350,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4126,NULL,R90NKTHG,2135463074116,R90NKTHG,20HB000TPB,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P51s,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HB000TPB,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4127,NULL,011608572857,3774662784626875,011608572857,Surface Book,NULL,Microsoft Corporation,LapTop,NULL,NULL,D:0B:09F:1C:03P:38,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Surface Book,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4129,NULL,81C4M72,17495095646,81C4M72,Latitude E5570,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E5570,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4131,NULL,PF0VXFJB,1991809465319,PF0VXFJB,20HH0015PB,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P51,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HH0015PB,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4133,NULL,CND7252KMH,1284639108952553,CND7252KMH,HP ZBook Studio G4,NULL,HP,Notebook,NULL,NULL,KBC Version 47.39,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP ZBook Studio G4,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4134,NULL,PF0VT8FJ,1991809269487,PF0VT8FJ,20HR000FUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 5th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HR000FUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4145,NULL,VMware-56 4d 1c c2 6e d5 17 f6-7d 57 dc f2 36 73 30 d2,1024448542609087867286320600545532436457789583808966728487860275649164186731126194176,VMware-56 4d 1c c2 6e d5 17 f6-7d 57 dc f2 36 73 30 d2,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4152,5CG72849KQ,5CG72849KQ,542922300901754,5CG72849KQ,HP EliteBook 840 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 85.76,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4154,5CG7341H8T,5CG7341H8T,542922354519437,5CG7341H8T,HP EliteBook 840 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 85.77,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4157,NULL,396ZR72,7086288494,396ZR72,Precision 3510,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Precision 3510,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4158,5CG51019C8,5CG51019C8,542917873293704,5CG51019C8,HP EliteBook 820 G1,NULL,Hewlett-Packard,Notebook,NULL,NULL,A3009DD10303,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 820 G1,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4160,NULL,JF34PC2,42271115330,JF34PC2,Latitude E7470,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7470,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4162,2UA5361W31,2UA5361W31,288547927677613,2UA5361W31,HP Z840 Workstation,NULL,Hewlett-Packard,Mini Tower,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP Z840 Workstation,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4166,NULL,21K7162,4447951274,21K7162,Latitude E6540,NULL,Dell Inc.,LapTop,NULL,NULL,01,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E6540,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4168,MXL3060FWT,MXL3060FWT,2329067861542541,MXL3060FWT,HP Compaq Elite 8300 CMT,NULL,Hewlett-Packard,Desktop,NULL,NULL,NULL,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP Compaq Elite 8300 CMT,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4169,NULL,PK2ECNT,55632910745,PK2ECNT,243852U,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad W530,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,243852U,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4170,NULL,PF0WTWND,1991810980489,PF0WTWND,20J6003KUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad T470p,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20J6003KUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4172,NULL,PF0VE480,1991808564192,PF0VE480,20HR000FUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 5th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HR000FUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4176,NULL,5KD1P32,12115149374,5KD1P32,Latitude E6540,NULL,Dell Inc.,LapTop,NULL,NULL,01,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E6540,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4180,5CG5396J4C,5CG5396J4C,542918009588556,5CG5396J4C,HP EliteBook 840 G2,NULL,Hewlett-Packard,Notebook,NULL,NULL,A3009D510303,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G2,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4189,5CG6250BGW,5CG6250BGW,542920118896400,5CG6250BGW,HP EliteBook Folio G1,NULL,HP,Notebook,NULL,NULL,KBC Version 29.70,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook Folio G1,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4190,NULL,NULL,NULL,C02R310PFVH8,MacBook Pro,NULL,Apple Computer Inc.,"MacBookPro12,1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4191,NULL,NULL,NULL,C02K506SDNMN,iMac,NULL,Apple Computer Inc.,"iMac13,2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4192,NULL,8TLCSF2,19203646430,8TLCSF2,Latitude E7470,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E7470,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4198,NULL,PC0M82D4,1985262818296,PC0M82D4,20EN001MUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P50,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20EN001MUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4203,NULL,PF0WUL99,1991811012381,PF0WUL99,20HH0008US,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P51,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HH0008US,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4206,NULL,PF0WFUTV,1991810324947,PF0WFUTV,20HH0008US,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad P51,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HH0008US,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4209,5CG7372B8X,5CG7372B8X,542922359597169,5CG7372B8X,HP EliteBook 850 G4,NULL,HP,Notebook,NULL,NULL,KBC Version 45.41,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 850 G4,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4217,NULL,NULL,NULL,C1MRG5J2H3QD,MacBook Air,NULL,Apple Computer Inc.,"MacBookAir7,2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4222,NULL,R901YBYN,2135426753039,R901YBYN,20BG0011US,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad W540,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20BG0011US,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4228,5cg7293p9c,5CG7293P9C,542922302555040,5CG7293P9C,HP EliteBook x360 1030 G2,NULL,HP,Unknown,NULL,NULL,KBC Version 44.63,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook x360 1030 G2,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4231,5CG73245H9,5CG73245H9,542922351284925,5CG73245H9,HP EliteBook 840 G3,NULL,HP,Notebook,NULL,NULL,KBC Version 85.76,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HP EliteBook 840 G3,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4232,NULL,HWH9P72,38969223374,HWH9P72,Latitude E5570,NULL,Dell Inc.,LapTop,NULL,NULL,A00,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E5570,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4233,NULL,VMware-42 16 a7 80 c3 28 16 6b-b0 3d 17 ca 6f 7f b4 a1,1024448542608655645421352841488344334871914485090006977788478105191147133651610763264,VMware-42 16 a7 80 c3 28 16 6b-b0 3d 17 ca 6f 7f b4 a1,VMware Virtual Platform,NULL,"VMware, Inc.",Other,NULL,NULL,None,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VMware Virtual Platform,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4239,NULL,R9023MBK,2135426999744,R9023MBK,20BG0011US,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad W540,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20BG0011US,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4245,NULL,58P9P72,11410084046,58P9P72,Latitude E5570,NULL,Dell Inc.,LapTop,NULL,NULL,A08,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Latitude E5570,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4246,NULL,001488772557,113489158990219,001488772557,Surface Book,NULL,Microsoft Corporation,LapTop,NULL,NULL,D:0B:09F:1C:03P:38,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Surface Book,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4247,NULL,PF0U5HZ3,1991806482495,PF0U5HZ3,20HR000FUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 5th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HR000FUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4248,NULL,NULL,NULL,NULL,iPhone,NULL,Apple,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4249,NULL,NULL,NULL,NULL,iPhone,NULL,Apple,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4254,NULL,NULL,NULL,C02S70U9G8WP,MacBook Pro,NULL,Apple Computer Inc.,"MacBookPro11,5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4261,NULL,NULL,NULL,C02S4029GTJD,MacBook,NULL,Apple Computer Inc.,"MacBook9,1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4265,NULL,PF0UH12A,1991807020450,PF0UH12A,20HR000FUS,NULL,LENOVO,Notebook,NULL,NULL,ThinkPad X1 Carbon 5th,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20HR000FUS,NULL,NULL,No,No,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
